room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16798447,315148,Shared room,,Ledroit Park,0,0.0,1,1.0,20.0,,38.918123,-77.013911,2017-02-17 00:42:48.063921
17172606,26389480,Shared room,,Columbia Heights,0,0.0,1,1.0,35.0,,38.926329,-77.028387,2017-02-17 00:42:48.061200
14946977,56885621,Shared room,,Adams Morgan,2,0.0,1,1.0,32.0,,38.921561,-77.043392,2017-02-17 00:42:48.058973
14251887,80208202,Shared room,,Cleveland Park,0,0.0,1,1.0,22.0,,38.931983,-77.077766,2017-02-17 00:42:47.064259
14416607,86540203,Shared room,,Shaw,6,4.5,4,1.0,39.0,,38.908581,-77.005107,2017-02-17 00:42:47.061949
11338519,37920286,Shared room,,Shaw,31,4.0,8,1.0,21.0,,38.912784,-77.022653,2017-02-17 00:42:47.059499
15021486,94817399,Shared room,,Chevy Chase,10,5.0,1,1.0,25.0,,38.951837,-77.068975,2017-02-17 00:42:47.057078
16021009,41555684,Shared room,,U Street Corridor,0,0.0,1,1.0,30.0,,38.918726,-77.031435,2017-02-17 00:42:47.054974
1725435,27353,Shared room,,Anacostia,38,4.0,1,1.0,20.0,,38.87622,-76.963751,2017-02-17 00:42:47.049605
16789250,315148,Shared room,,Ledroit Park,0,0.0,1,1.0,23.0,,38.917675,-77.013976,2017-02-17 00:42:47.047086
15910877,102506161,Shared room,,Anacostia,5,2.0,1,1.0,13.0,,38.88578,-76.938325,2017-02-17 00:42:47.041384
2476,2723,Shared room,,Shaw,31,4.5,1,1.0,36.0,,38.915039,-77.023798,2017-02-17 00:42:47.037777
451854,1402804,Shared room,,Columbia Heights,124,4.5,1,1.0,35.0,,38.930875,-77.027756,2017-02-17 00:42:47.034387
11359487,3889520,Shared room,,South West,14,4.5,2,1.0,32.0,,38.877457,-77.015007,2017-02-17 00:42:47.024790
16273912,90877142,Shared room,,Anacostia,1,0.0,5,1.0,22.0,,38.8773,-76.931215,2017-02-17 00:42:47.018578
17131099,26389480,Shared room,,Columbia Heights,0,0.0,1,1.0,35.0,,38.92653,-77.030653,2017-02-17 00:42:45.579076
9922743,51009383,Shared room,,Shaw,62,4.0,8,1.0,28.0,,38.908093,-77.025431,2017-02-17 00:42:45.576160
6313422,17054325,Shared room,,South West,26,5.0,2,1.0,40.0,,38.879429,-77.021363,2017-02-17 00:42:45.573760
9138500,41957380,Shared room,,Catholic University-Brookland,4,5.0,1,1.0,35.0,,38.931154,-76.997961,2017-02-17 00:42:45.565663
12369806,66517588,Shared room,,Brentwood,0,0.0,1,1.0,28.0,,38.923828,-77.001391,2017-02-17 00:42:45.557067
10265297,37609710,Shared room,,Glover Park,0,0.0,1,1.0,35.0,,38.921597,-77.073922,2017-02-17 00:42:45.554844
15450025,48368187,Shared room,,Glover Park,2,0.0,2,1.0,30.0,,38.92715,-77.07348,2017-02-17 00:42:45.551859
16753494,109558322,Shared room,,Adams Morgan,0,0.0,1,1.0,10.0,,38.917204,-77.043629,2017-02-17 00:42:45.549138
11574586,27353,Shared room,,Anacostia,18,4.0,1,1.0,15.0,,38.876271,-76.963387,2017-02-17 00:42:45.546085
14977238,56885621,Shared room,,Adams Morgan,4,5.0,1,1.0,32.0,,38.919719,-77.043428,2017-02-17 00:42:45.540562
15910839,102506161,Shared room,,Anacostia,2,0.0,1,1.0,12.0,,38.886162,-76.941731,2017-02-17 00:42:45.538163
16988854,99826729,Shared room,,Capitol Hill,0,0.0,1,1.0,25.0,,38.903054,-76.997773,2017-02-17 00:42:45.535824
12915832,61362641,Shared room,,Brentwood,63,5.0,4,1.0,39.0,,38.911543,-77.003958,2017-02-17 00:42:45.531430
14655328,5318956,Shared room,,Columbia Heights,24,5.0,1,1.0,21.0,,38.931422,-77.031677,2017-02-17 00:42:43.990515
13657698,66801226,Shared room,,Mount Pleasant,0,0.0,2,1.0,25.0,,38.933188,-77.03793,2017-02-17 00:42:43.988368
7896911,12895831,Shared room,,Dupont Circle,1,0.0,2,1.0,25.0,,38.916321,-77.041691,2017-02-17 00:42:43.983980
17094644,111991928,Shared room,,Anacostia,0,0.0,2,1.0,18.0,,38.877794,-76.929307,2017-02-17 00:42:43.981951
6886298,16946106,Shared room,,Stadium-Armory,1,0.0,1,1.0,30.0,,38.902036,-76.980558,2017-02-17 00:42:43.979332
13563326,64448197,Shared room,,Foggy Bottom,1,0.0,2,1.0,32.0,,38.896818,-77.052934,2017-02-17 00:42:43.971852
9936262,27353,Shared room,,Anacostia,29,4.0,1,1.0,19.0,,38.875246,-76.96366,2017-02-17 00:42:43.965258
11213078,42704857,Shared room,,Adams Morgan,16,5.0,1,1.0,30.0,,38.921992,-77.04751,2017-02-17 00:42:43.962539
6870655,4948020,Shared room,,Cleveland Park,32,4.5,1,1.0,31.0,,38.936533,-77.074572,2017-02-17 00:42:43.959349
16653047,57723080,Shared room,,Capitol Hill,4,4.5,1,1.0,30.0,,38.906371,-76.985026,2017-02-17 00:42:43.954968
16207012,91081369,Shared room,,Shaw,11,5.0,2,1.0,35.0,,38.907591,-77.026736,2017-02-17 00:42:43.952665
15832677,102506161,Shared room,,Anacostia,2,0.0,1,1.0,17.0,,38.885674,-76.936203,2017-02-17 00:42:43.948291
16729579,75679,Shared room,,Ledroit Park,2,0.0,1,1.0,25.0,,38.914603,-77.009812,2017-02-17 00:42:43.945645
14554544,315148,Shared room,,Ledroit Park,9,4.5,1,1.0,25.0,,38.915657,-77.010611,2017-02-17 00:42:42.426970
15989860,87919088,Shared room,,Foggy Bottom,2,0.0,1,1.0,35.0,,38.89681,-77.046109,2017-02-17 00:42:42.421420
12307785,61362641,Shared room,,Brentwood,49,5.0,4,1.0,39.0,,38.910202,-77.00281,2017-02-17 00:42:42.418827
17094684,111991928,Shared room,,Anacostia,0,0.0,1,1.0,28.0,,38.879499,-76.927001,2017-02-17 00:42:42.411601
16928346,5318956,Shared room,,Columbia Heights,3,4.0,1,1.0,15.0,,38.929856,-77.031584,2017-02-17 00:42:42.409296
3020248,6897889,Shared room,,Foggy Bottom,157,4.5,1,1.0,38.0,,38.900609,-77.050884,2017-02-17 00:42:42.406236
11887439,37920286,Shared room,,Shaw,37,4.0,1,1.0,18.0,,38.912064,-77.022515,2017-02-17 00:42:42.399254
14946743,56885621,Shared room,,Adams Morgan,4,5.0,1,1.0,32.0,,38.92132,-77.041559,2017-02-17 00:42:42.396972
16050054,43515249,Shared room,,Catholic University-Brookland,13,5.0,1,1.0,30.0,,38.951198,-76.996735,2017-02-17 00:42:42.394528
17072434,14845422,Shared room,,Logan Circle,0,0.0,2,1.0,30.0,,38.911658,-77.034625,2017-02-17 00:42:42.388952
14163003,24728904,Shared room,,Brentwood,6,4.5,1,1.0,27.0,,38.916862,-77.008239,2017-02-17 00:42:42.386352
16108958,104549514,Shared room,,Foggy Bottom,3,3.0,1,1.0,30.0,,38.895798,-77.045595,2017-02-17 00:42:42.381219
16651010,52961790,Shared room,,Columbia Heights,1,0.0,1,1.0,21.0,,38.924798,-77.025836,2017-02-17 00:42:42.378104
5126873,26474746,Entire home/apt,,Mount Pleasant,4,5.0,5,1.0,100.0,,38.930557,-77.038145,2017-02-17 00:26:32.698369
13734787,80374651,Entire home/apt,,Brentwood,68,5.0,4,1.0,100.0,,38.910178,-77.005229,2017-02-17 00:12:19.830170
6463020,2462659,Entire home/apt,,U Street Corridor,0,0.0,4,3.0,1500.0,,38.916694,-77.026583,2017-02-17 00:10:49.504734
17293367,116372674,Entire home/apt,,Petworth,0,0.0,5,2.0,87.0,,38.950191,-77.027765,2017-02-16 23:39:06.840927
3800313,1553199,Entire home/apt,,Mount Vernon Square,9,4.5,3,1.0,50.0,,38.901273,-77.016059,2017-02-16 23:38:31.987155
1763153,1648327,Entire home/apt,,Georgetown,2,0.0,3,1.0,248.0,,38.909454,-77.053549,2017-02-16 23:06:32.111353
3238009,13434994,Entire home/apt,,Georgetown,0,0.0,3,2.0,225.0,,38.915536,-77.073969,2017-02-16 23:03:01.476656
704025,25188,Entire home/apt,,Foggy Bottom,1,0.0,3,1.0,289.0,,38.899782,-77.05181,2017-02-16 23:02:29.431767
10059484,16644446,Entire home/apt,,Downtown,2,0.0,6,2.0,299.0,,38.895422,-77.023215,2017-02-16 23:01:19.439726
1162095,6365765,Entire home/apt,,Dupont Circle,5,5.0,3,1.0,125.0,,38.908939,-77.044706,2017-02-16 22:19:14.916517
16772623,111364786,Entire home/apt,,U Street Corridor,0,0.0,4,1.0,105.0,,38.914274,-77.032381,2017-02-16 22:13:11.106695
10340071,28591013,Entire home/apt,,Anacostia,5,5.0,4,1.0,85.0,,38.841138,-76.987376,2017-02-16 21:54:38.953829
3519858,17723324,Entire home/apt,,Chevy Chase,13,3.5,2,0.0,90.0,,38.950572,-77.065636,2017-02-16 21:51:28.298619
6957417,25708632,Entire home/apt,,Glover Park,9,5.0,2,1.0,90.0,,38.919983,-77.08159,2017-02-16 21:51:05.522037
15943034,103488752,Entire home/apt,,Capitol Hill,8,5.0,4,1.0,90.0,,38.901188,-77.001157,2017-02-16 21:40:41.538901
8324409,43883292,Entire home/apt,,Glover Park,8,4.5,2,0.0,60.0,,38.924089,-77.074115,2017-02-16 21:39:33.691349
15558485,100171774,Entire home/apt,,Barnaby Woods,0,0.0,2,1.0,75.0,,38.959804,-77.056986,2017-02-16 21:38:38.149087
16457779,41422743,Entire home/apt,,Foggy Bottom,0,0.0,4,1.0,45.0,,38.897875,-77.044932,2017-02-16 21:35:59.479202
15646739,28680873,Entire home/apt,,Capitol Hill,13,5.0,5,2.0,59.0,,38.898871,-76.988965,2017-02-16 21:35:59.476509
12025432,13274798,Entire home/apt,,Capitol Hill,2,0.0,2,1.0,52.0,,38.895655,-76.989502,2017-02-16 21:35:59.473421
1614544,263430,Entire home/apt,,Petworth,6,4.0,2,1.0,40.0,,38.936715,-77.026284,2017-02-16 21:35:45.341633
10262923,2599970,Entire home/apt,,Petworth,6,5.0,4,1.0,30.0,,38.939006,-77.033861,2017-02-16 21:35:45.334770
12017374,683757,Entire home/apt,,Adams Morgan,0,0.0,4,2.0,3200.0,,38.92355,-77.044253,2017-02-16 21:35:42.929550
6974632,9501814,Entire home/apt,,Brentwood,1,0.0,7,3.0,2200.0,,38.917909,-77.000951,2017-02-16 21:35:42.263302
865732,57867,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,2000.0,,38.891488,-76.989592,2017-02-16 21:35:42.258106
16071442,46028586,Entire home/apt,,Capitol Hill,0,0.0,8,3.0,2164.0,,38.881389,-76.99356,2017-02-16 21:35:42.250098
9240500,21888407,Entire home/apt,,Capitol Hill,0,0.0,6,3.0,2250.0,,38.895582,-76.997641,2017-02-16 21:35:42.244694
16599427,19631254,Entire home/apt,,Dupont Circle,1,0.0,12,4.0,2000.0,,38.912468,-77.044202,2017-02-16 21:35:42.240693
14507861,19521188,Entire home/apt,,Capitol Hill,0,0.0,12,5.0,5995.0,,38.883887,-77.005957,2017-02-16 21:35:42.236352
15295591,97381093,Entire home/apt,,Au-Tenleytown,0,0.0,4,2.0,2000.0,,38.932053,-77.085601,2017-02-16 21:35:42.234027
16164164,10138419,Entire home/apt,,Adams Morgan,0,0.0,8,5.0,2200.0,,38.921847,-77.043659,2017-02-16 21:35:42.230055
16815528,104464656,Entire home/apt,,Foggy Bottom,0,0.0,8,4.0,2750.0,,38.902607,-77.050013,2017-02-16 21:35:42.224099
16275819,48580380,Entire home/apt,,Brentwood,0,0.0,6,4.0,1800.0,,38.927181,-76.962197,2017-02-16 21:35:41.357288
16310882,15903854,Entire home/apt,,Foggy Bottom,0,0.0,5,3.0,1700.0,,38.905141,-77.051401,2017-02-16 21:35:41.354997
15806228,5906853,Entire home/apt,,Logan Circle,0,0.0,13,4.0,3000.0,,38.911838,-77.03179,2017-02-16 21:35:41.352880
